idnum,year,time,average_pay,average_pay_ln,wcouncil,wcouncil_f,wagree,wagree_f,sector,profit,profit_f,emp,empt,empw,firmsize,firmsize_f
699,2016,18,1970.142857142857,7.5858613354190245,1,WC,0,NoSA,health,4,good,77,0.468,0.481,2,less100
699,2017,19,2528.36,7.835326150191401,1,WC,0,NoSA,health,4,good,75,0.56,0.493,2,less100
699,2018,20,2573.5064935064934,7.853024642309557,1,WC,0,NoSA,health,4,good,77,0.766,0.532,2,less100
718,2014,16,3192.897435897436,8.068684070650937,1,WC,1,SA,health,1,unsatisfactory,39,0.026,0.872,1,less50
718,2015,17,1820.5238095238096,7.506879546092892,0,NoWC,0,NoSA,health,4,good,42,0.024,0.857,1,less50
718,2016,18,2600.7380952380954,7.863550566506363,0,NoWC,1,SA,health,4,good,42,0.071,0.857,1,less50
718,2018,20,1706.7291666666667,7.442334049788658,0,NoWC,0,NoSA,health,4,good,48,0.104,0.917,1,less50
718,2019,21,2770.0625,7.9266251621037345,0,NoWC,0,NoSA,health,3,satisfactory,48,0.062,0.896,1,less50
796,2017,19,824.5166666666667,6.714797356066623,1,WC,0,NoSA,manufacturing,2,sufficient,120,0.4,0.258,3,less250
796,2018,20,1206.9770992366412,7.0958742476256065,1,WC,0,NoSA,manufacturing,3,satisfactory,131,0.359,0.336,3,less250
796,2019,21,1502.8521126760563,7.315119990152116,1,WC,0,NoSA,manufacturing,3,satisfactory,142,0.43,0.401,3,less250
796,2020,22,2365.73381294964,7.768843533116024,0,NoWC,0,NoSA,manufacturing,5,very good,139,0.532,0.252,3,less250
815,2016,18,1342.75,7.202475028785568,0,NoWC,1,SA,buservices,4,good,132,0.811,0.114,3,less250
815,2017,19,1271.5925925925926,7.14802540375434,0,NoWC,1,SA,buservices,5,very good,135,0.667,0.17,3,less250
815,2018,20,1477.122950819672,7.297851522682037,0,NoWC,1,SA,buservices,4,good,122,0.664,0.107,3,less250
872,2013,15,242.30851063829786,5.490211751589859,1,WC,0,NoSA,buservices,3,satisfactory,188,0.117,0.452,3,less250
872,2014,16,811.7610062893082,6.699205969609002,1,WC,0,NoSA,buservices,3,satisfactory,159,0.157,0.472,3,less250
872,2015,17,897.3525179856115,6.799448781495321,1,WC,0,NoSA,buservices,4,good,139,0.18,0.46,3,less250
872,2016,18,1406.6363636363637,7.248956575691302,1,WC,0,NoSA,buservices,2,sufficient,110,0.264,0.336,3,less250
872,2017,19,1945.7613636363637,7.573408626056987,1,WC,0,NoSA,buservices,2,sufficient,88,0.307,0.352,2,less100
877,2006,8,1913.8846153846155,7.5568902856526705,0,NoWC,1,SA,buservices,3,satisfactory,78,0.167,0.192,2,less100
877,2007,9,1602.3837209302326,7.379247625120168,0,NoWC,0,NoSA,buservices,4,good,86,0.209,0.221,2,less100
877,2008,10,3275.3932584269664,8.094193219769455,0,NoWC,0,NoSA,buservices,4,good,89,0.056,0.236,2,less100
877,2010,12,3129.3493975903616,8.048580401733503,1,WC,0,NoSA,buservices,4,good,83,0.217,0.289,2,less100
877,2011,13,3484.3373493975905,8.156033161470148,1,WC,0,NoSA,buservices,4,good,83,0.337,0.241,2,less100
889,2004,6,7462.686567164179,8.917670758013363,0,NoWC,0,NoSA,wholesretail,2,sufficient,67,0.03,0.045,2,less100
889,2005,7,6877.16,8.835961055008182,0,NoWC,0,NoSA,wholesretail,3,satisfactory,75,0.067,0.04,2,less100
889,2007,9,6236.3538461538465,8.738150971055662,0,NoWC,0,NoSA,wholesretail,3,satisfactory,65,0.062,0.046,2,less100
889,2009,11,4859.154929577465,8.48861981897218,0,NoWC,0,NoSA,wholesretail,4,good,71,0.099,0.042,2,less100
900,2003,5,877.92,6.777555473310665,1,WC,0,NoSA,wholesretail,3,satisfactory,25,0.12,0.6,1,less50
900,2006,8,1161.2962962962963,7.057292156972792,1,WC,1,SA,wholesretail,4,good,27,0.111,0.593,1,less50
900,2007,9,1354.851851851852,7.21144739290968,1,WC,1,SA,wholesretail,4,good,27,0.074,0.407,1,less50
965,2014,16,2792.3333333333335,7.9346328454857,1,WC,0,NoSA,manufacturing,5,very good,33,0.121,0.091,1,less50
965,2015,17,3102.6060606060605,8.039997702024204,1,WC,0,NoSA,manufacturing,5,very good,33,0.121,0.091,1,less50
965,2016,18,4343.636363636364,8.37646714808143,1,WC,0,NoSA,manufacturing,5,very good,33,0.152,0.091,1,less50
974,2012,14,2786.785714285714,7.932644136935603,1,WC,0,NoSA,resthotels,3,satisfactory,28,0.107,0.214,1,less50
974,2013,15,2525.222222222222,7.834084346637793,1,WC,0,NoSA,resthotels,4,good,27,0.111,0.222,1,less50
974,2014,16,2415.214285714286,7.78954329329493,1,WC,0,NoSA,resthotels,5,very good,28,0.107,0.286,1,less50
974,2015,17,2202.2,7.697212139679491,1,WC,0,NoSA,resthotels,4,good,30,0.1,0.2,1,less50
974,2016,18,2757.3214285714284,7.92201499057976,1,WC,0,NoSA,resthotels,3,satisfactory,28,0.143,0.214,1,less50
985,2003,5,1557.5567010309278,7.350873655155251,0,NoWC,0,NoSA,health,3,satisfactory,291,0.309,0.041,4,more250
985,2004,6,1818.1818181818182,7.5055922797377574,0,NoWC,0,NoSA,health,3,satisfactory,275,0.305,0.044,4,more250
985,2005,7,1868.7934782608695,7.533048302827342,0,NoWC,0,NoSA,health,3,satisfactory,276,0.275,0.043,4,more250
986,2008,10,1020.1450980392157,6.927700149140945,1,WC,0,NoSA,wholesretail,3,satisfactory,255,0.051,0.008,4,more250
986,2009,11,1141.5497630331754,7.040142059442046,0,NoWC,0,NoSA,wholesretail,3,satisfactory,211,0.033,0.009,3,less250
986,2011,13,2750.8,7.919647057445681,0,NoWC,0,NoSA,wholesretail,3,satisfactory,100,0.07,0,2,less100
986,2012,14,2449.2672413793102,7.803544173652587,0,NoWC,0,NoSA,wholesretail,3,satisfactory,116,0.06,0.017,3,less250
986,2013,15,2163.176470588235,7.67933300865757,1,WC,0,NoSA,wholesretail,3,satisfactory,136,0.051,0.022,3,less250
986,2014,16,2562.7438016528927,7.848833761029386,1,WC,0,NoSA,wholesretail,3,satisfactory,121,0.058,0.041,3,less250
986,2015,17,2274.6692307692306,7.729589927745984,1,WC,0,NoSA,wholesretail,3,satisfactory,130,0.054,0.046,3,less250
986,2016,18,2472.785123966942,7.813100374933968,1,WC,0,NoSA,wholesretail,3,satisfactory,121,0.058,0.058,3,less250
986,2017,19,2183.6642857142856,7.6887596097170965,1,WC,0,NoSA,wholesretail,3,satisfactory,140,0.05,0.093,3,less250
986,2018,20,2247.178082191781,7.717430522356826,1,WC,0,NoSA,wholesretail,3,satisfactory,146,0.048,0.048,3,less250
1041,2000,2,1060.7279094827586,6.966710658489913,1,WC,0,NoSA,manufacturing,3,satisfactory,174,0.092,0.529,3,less250
1041,2001,3,1269.3166385135135,7.146233954725071,1,WC,0,NoSA,manufacturing,3,satisfactory,185,0.005,0.541,3,less250
1041,2002,4,1705.6825396825398,7.441720626141682,1,WC,0,NoSA,manufacturing,3,satisfactory,189,0.228,0.497,3,less250
1041,2003,5,1734.328125,7.458375369542535,1,WC,0,NoSA,manufacturing,3,satisfactory,192,0.146,0.49,3,less250
1041,2004,6,1826.0058139534883,7.509886245133135,1,WC,0,NoSA,manufacturing,2,sufficient,172,0.169,0.535,3,less250
1041,2005,7,1878.3652694610778,7.5381571400362475,1,WC,0,NoSA,manufacturing,2,sufficient,167,0.012,0.533,3,less250
1053,2013,15,2157.16,7.676547820735992,0,NoWC,1,SA,wholesretail,4,good,25,0.08,0.44,1,less50
1053,2014,16,1875.1538461538462,7.53644598632054,0,NoWC,1,SA,wholesretail,4,good,26,0.154,0.462,1,less50
1053,2015,17,2056.296296296296,7.628661729176357,0,NoWC,1,SA,wholesretail,5,very good,27,0.111,0.444,1,less50
1053,2016,18,797.6428571428571,6.681660949830533,1,WC,1,SA,wholesretail,4,good,28,0.107,0.429,1,less50
1053,2017,19,743.7037037037037,6.6116427078013364,1,WC,1,SA,wholesretail,3,satisfactory,27,0.074,0.444,1,less50
1053,2018,20,978.1851851851852,6.8856990030152945,1,WC,1,SA,wholesretail,3,satisfactory,27,0.074,0.444,1,less50
1053,2019,21,842.4137931034483,6.736271334265312,1,WC,1,SA,wholesretail,3,satisfactory,29,0.034,0.483,1,less50
1053,2020,22,532.483870967742,6.277552607862395,1,WC,1,SA,transcom,3,satisfactory,31,0.032,0.387,1,less50
1055,2008,10,1017.4,6.925005632388665,1,WC,0,NoSA,health,3,satisfactory,30,0.033,0.9,1,less50
1055,2009,11,1237.8529411764705,7.12113365877072,1,WC,0,NoSA,health,3,satisfactory,34,0.059,0.941,1,less50
1055,2010,12,1575.888888888889,7.362574765958388,0,NoWC,0,NoSA,health,3,satisfactory,27,0.333,0.926,1,less50
1055,2011,13,1427.68,7.2638060281518415,1,WC,0,NoSA,health,3,satisfactory,25,0.04,0.8,1,less50
1055,2012,14,1142.3714285714286,7.040861581268563,1,WC,0,NoSA,health,3,satisfactory,35,0.086,0.829,1,less50
1055,2013,15,941.5909090909091,6.847570901153186,1,WC,0,NoSA,health,3,satisfactory,44,0.25,0.864,1,less50
1055,2014,16,1073.8333333333333,6.978990079910587,1,WC,0,NoSA,health,1,unsatisfactory,42,0.357,0.833,1,less50
1055,2015,17,591.9830508474577,6.38347800414891,1,WC,0,NoSA,health,3,satisfactory,59,0.39,0.831,2,less100
1055,2016,18,1068.2962962962963,6.973820412032321,1,WC,0,NoSA,health,3,satisfactory,54,0.407,0.815,2,less100
1055,2017,19,816.1095890410959,6.70454864624209,0,NoWC,0,NoSA,health,2,sufficient,73,0.37,0.836,2,less100
1055,2018,20,732.9397590361446,6.597063514384037,1,WC,0,NoSA,health,3,satisfactory,83,0.325,0.916,2,less100
1055,2019,21,693.2183908045977,6.541345087790448,1,WC,0,NoSA,health,3,satisfactory,87,0.506,0.897,2,less100
1055,2021,23,1169.2295081967213,7.0641002708562874,1,WC,0,NoSA,edu,1,unsatisfactory,61,0.377,0.934,2,less100
1059,2004,6,2565.4285714285716,7.849880828025441,0,NoWC,0,NoSA,public,3,satisfactory,112,0.152,0.116,3,less250
1059,2005,7,2273.1941747572814,7.728941246845902,0,NoWC,1,SA,public,2,sufficient,103,0.146,0.058,3,less250
1059,2006,8,3468.867924528302,8.151583573177296,0,NoWC,0,NoSA,public,3,satisfactory,106,0.236,0.132,3,less250
1059,2007,9,2914.9150943396226,7.97759597120417,0,NoWC,0,NoSA,public,3,satisfactory,106,0.226,0.132,3,less250
1095,2001,3,1220.7093599759614,7.107187411358294,0,NoWC,0,NoSA,manufacturing,3,satisfactory,26,0.154,0.692,1,less50
1095,2004,6,863.4285714285714,6.760911174337317,1,WC,0,NoSA,manufacturing,4,good,28,0.214,0.75,1,less50
1095,2006,8,1115.5238095238096,7.017079357906397,1,WC,0,NoSA,manufacturing,4,good,21,0.048,0.714,1,less50
1095,2007,9,1115.5238095238096,7.017079357906397,1,WC,0,NoSA,mining,4,good,21,0.048,0.714,1,less50
1095,2009,11,1546.1,7.343490910108549,1,WC,0,NoSA,construction,4,good,20,0.05,0.65,1,less50
1095,2010,12,1366.5416666666667,7.220038496426622,1,WC,0,NoSA,construction,4,good,24,0.042,0.708,1,less50
1095,2011,13,1860.7142857142858,7.5287157175662545,1,WC,0,NoSA,construction,4,good,21,0.048,0.714,1,less50
1099,2000,2,1513.974609375,7.322493663298642,1,WC,0,NoSA,art,3,satisfactory,26,0.077,0.269,1,less50
1099,2001,3,2270.9618389423076,7.727958738328228,1,WC,0,NoSA,art,4,good,26,0.038,0.269,1,less50
1099,2003,5,2921.4285714285716,7.979828012415634,1,WC,0,NoSA,art,2,sufficient,28,0.071,0.286,1,less50
1099,2005,7,902.21875,6.8048570072899315,1,WC,0,NoSA,art,3,satisfactory,32,0.062,0.312,1,less50
1101,2019,21,1386.8830409356726,7.234814091550662,1,WC,0,NoSA,manufacturing,4,good,171,0.047,0.749,3,less250
1101,2020,22,1583.4674556213017,7.367372313586442,1,WC,0,NoSA,manufacturing,4,good,169,0.053,0.746,3,less250
1101,2021,23,1552.4970760233919,7.347619930407078,1,WC,0,NoSA,manufacturing,2,sufficient,171,0.047,0.737,3,less250
1121,2003,5,1033.1640625,6.940381277902854,0,NoWC,0,NoSA,manufacturing,2,sufficient,128,0.094,0.484,3,less250
1121,2005,7,801.5189873417721,6.6865086615279266,0,NoWC,0,NoSA,manufacturing,2,sufficient,79,0.215,0.494,2,less100
1121,2006,8,956.6704545454545,6.863458979532897,0,NoWC,0,NoSA,manufacturing,1,unsatisfactory,88,0.443,0.534,2,less100
1121,2007,9,972.4875,6.879857221939558,0,NoWC,0,NoSA,manufacturing,2,sufficient,80,0.2,0.512,2,less100
1121,2009,11,970.5140845070423,6.877825915133374,0,NoWC,0,NoSA,manufacturing,4,good,142,0.063,0.5,3,less250
1133,2019,21,2884.43842364532,7.967085506145572,0,NoWC,0,NoSA,construction,4,good,203,0.069,0.108,3,less250
1133,2020,22,2667.181818181818,7.8887776951548405,0,NoWC,0,NoSA,construction,4,good,220,0.041,0.105,3,less250
1133,2021,23,2277.427450980392,7.73080177395293,0,NoWC,0,NoSA,construction,2,sufficient,255,0.098,0.106,4,more250
1141,2002,4,215.17551020408163,5.371454021644992,1,WC,0,NoSA,manufacturing,2,sufficient,245,0.008,0.073,3,less250
1141,2004,6,2040.3589743589744,7.620881039180768,1,WC,0,NoSA,manufacturing,3,satisfactory,39,0.231,0.282,1,less50
1141,2006,8,2486.7,7.81871180926559,1,WC,0,NoSA,manufacturing,3,satisfactory,40,0.075,0.25,1,less50
1141,2007,9,3208.6451612903224,8.07360405889438,1,WC,0,NoSA,manufacturing,3,satisfactory,31,0.387,0.097,1,less50
1141,2009,11,1492,7.307872780763706,1,WC,0,NoSA,manufacturing,3,satisfactory,30,0.467,0.233,1,less50
1141,2010,12,1509.1724137931035,7.319316709227832,1,WC,0,NoSA,manufacturing,3,satisfactory,29,0.483,0.31,1,less50
1159,2010,12,3216.6666666666665,8.076100905664921,1,WC,0,NoSA,manufacturing,3,satisfactory,21,0.81,0.714,1,less50
1159,2011,13,3365.1428571428573,8.121225695009148,1,WC,0,NoSA,manufacturing,4,good,21,0.571,0.81,1,less50
1159,2012,14,3663.3,8.206119659507086,1,WC,0,NoSA,manufacturing,4,good,20,0.6,0.85,1,less50
1159,2013,15,3612.5714285714284,8.19217510484014,1,WC,0,NoSA,manufacturing,4,good,21,0.571,0.714,1,less50
1159,2015,17,3095.086956521739,8.037571280530717,1,WC,0,NoSA,manufacturing,4,good,23,0.739,0.652,1,less50
1159,2016,18,2634.217391304348,7.876341411663093,1,WC,0,NoSA,manufacturing,4,good,23,0.739,0.652,1,less50
1159,2018,20,3659.913043478261,8.205194667500674,1,WC,0,NoSA,manufacturing,4,good,23,0.739,0.87,1,less50
1187,2006,8,1497.9150326797385,7.311829441960978,0,NoWC,0,NoSA,public,4,good,153,0.542,0.935,3,less250
1187,2007,9,1432.38125,7.267093548119587,0,NoWC,0,NoSA,public,3,satisfactory,160,0.637,0.912,3,less250
1187,2008,10,1434.530864197531,7.268593150838292,0,NoWC,0,NoSA,public,5,very good,162,0.685,0.914,3,less250
1187,2009,11,1202.8275862068965,7.09243038584214,0,NoWC,0,NoSA,public,5,very good,203,0.355,0.906,3,less250
1187,2010,12,1118.75,7.019967269589065,0,NoWC,0,NoSA,public,4,good,224,0.379,0.915,3,less250
1187,2011,13,1053.8725099601593,6.9602267634931945,0,NoWC,0,NoSA,public,4,good,251,0.39,0.904,4,more250
1187,2012,14,984.3198529411765,6.891950898035721,0,NoWC,0,NoSA,public,4,good,272,0.445,0.915,4,more250
1187,2013,15,938.0474452554745,6.843800529022849,0,NoWC,0,NoSA,public,4,good,274,0.467,0.931,4,more250
1187,2016,18,958.2070175438596,6.865063848095612,0,NoWC,0,NoSA,public,4,good,285,0.733,0.919,4,more250
1187,2017,19,922.3826366559485,6.826960144683949,0,NoWC,0,NoSA,public,4,good,311,0.74,0.91,4,more250
1187,2018,20,932.8738170347003,6.838269947365206,0,NoWC,0,NoSA,public,4,good,317,0.722,0.909,4,more250
1187,2019,21,898.8299120234605,6.801093819712305,0,NoWC,0,NoSA,public,4,good,341,0.742,0.9,4,more250
1187,2020,22,990.6501457725948,6.8983614404886895,0,NoWC,0,NoSA,public,4,good,343,0.726,0.924,4,more250
1187,2021,23,1039.6073446327684,6.946598367606527,0,NoWC,0,NoSA,public,2,sufficient,354,0.723,0.898,4,more250
1203,2006,8,1185.987012987013,7.078330629233815,0,NoWC,0,NoSA,buservices,4,good,154,0.006,0.201,3,less250
1203,2007,9,771.4470588235295,6.648268048351505,0,NoWC,0,NoSA,buservices,3,satisfactory,170,0.024,0.153,3,less250
1203,2008,10,396.81553398058253,5.983471522780998,0,NoWC,0,NoSA,buservices,3,satisfactory,206,0.029,0.214,3,less250
1203,2009,11,518.8712121212121,6.251655706170622,0,NoWC,0,NoSA,buservices,4,good,132,0.598,0.227,3,less250
1234,1998,0,3431.4890939597317,8.140749584129951,0,NoWC,0,NoSA,manufacturing,1,unsatisfactory,298,0.215,0.674,4,more250
1234,1999,1,3039.1475087412587,8.019332330317729,0,NoWC,0,NoSA,manufacturing,1,unsatisfactory,286,0.311,0.671,4,more250
1234,2000,2,2300.813419117647,7.741017999880046,0,NoWC,0,NoSA,manufacturing,3,satisfactory,272,0.246,0.673,4,more250
1234,2001,3,2816.3233816964284,7.943187547934793,0,NoWC,0,NoSA,manufacturing,5,very good,224,0.344,0.746,3,less250
1234,2002,4,3060.1092896174864,8.026205909869912,0,NoWC,0,NoSA,manufacturing,4,good,183,0.257,0.781,3,less250
1234,2004,6,2873.5632183908046,7.9633080781898,0,NoWC,0,NoSA,manufacturing,4,good,174,0.322,0.776,3,less250
1234,2005,7,3016.2982456140353,8.011785612041832,0,NoWC,0,NoSA,manufacturing,4,good,171,0.661,0.702,3,less250
1234,2007,9,2486.8895705521472,7.818788040144536,0,NoWC,0,NoSA,manufacturing,5,very good,163,0.595,0.748,3,less250
1234,2008,10,2251.921686746988,7.719539213675782,0,NoWC,0,NoSA,manufacturing,5,very good,166,0.627,0.747,3,less250
1234,2011,13,1742.1686746987953,7.462885980910204,0,NoWC,0,NoSA,manufacturing,3,satisfactory,166,0.831,0.741,3,less250
1256,2011,13,1165.3375796178343,7.060766091937492,1,WC,0,NoSA,public,4,good,157,0.051,0.803,3,less250
1256,2012,14,1145.6580645161291,7.043734479730023,1,WC,0,NoSA,public,3,satisfactory,155,0.019,0.819,3,less250
1256,2013,15,1336,7.197435354096591,1,WC,0,NoSA,public,3,satisfactory,145,0.055,0.793,3,less250
1269,2013,15,635.2835820895523,6.454071485170656,1,WC,0,NoSA,manufacturing,1,unsatisfactory,67,0.015,0.597,2,less100
1269,2014,16,645.4788732394367,6.4699924804550895,1,WC,0,NoSA,manufacturing,4,good,71,0.014,0.648,2,less100
1269,2015,17,1867.2272727272727,7.5322098676420275,1,WC,0,NoSA,manufacturing,3,satisfactory,22,0.045,0.545,1,less50
1269,2016,18,2454.6521739130435,7.805740349503813,1,WC,0,NoSA,manufacturing,3,satisfactory,23,0.087,0.565,1,less50
1294,2015,17,2147.1428571428573,7.671893333691707,1,WC,1,SA,buservices,4,good,49,0.592,0.939,1,less50
1294,2016,18,2420.327272727273,7.791658046671241,1,WC,1,SA,buservices,4,good,55,0.509,0.855,2,less100
1294,2017,19,2361.581818181818,7.7670869354358905,1,WC,1,SA,buservices,4,good,55,0.455,0.909,2,less100
1294,2018,20,2008.9272727272728,7.605356163426607,1,WC,1,SA,buservices,4,good,55,0.382,0.927,2,less100
1294,2019,21,1973.0357142857142,7.587328607372071,1,WC,1,SA,buservices,5,very good,56,0.321,0.911,2,less100
1329,2008,10,5881.71875,8.679604302601827,1,WC,0,NoSA,edu,3,satisfactory,32,0.125,0.031,1,less50
1329,2009,11,5464.314285714286,8.605993918943868,1,WC,0,NoSA,edu,2,sufficient,35,0.114,0.086,1,less50
1329,2010,12,5312.525,8.577822519103952,1,WC,0,NoSA,edu,2,sufficient,40,0.3,0.075,1,less50
1329,2012,14,5059.538461538462,8.529030544986648,1,WC,0,NoSA,edu,4,good,39,0.308,0.077,1,less50
1329,2013,15,4903.871794871795,8.497780334303636,1,WC,0,NoSA,edu,4,good,39,0.282,0.077,1,less50
1329,2014,16,5481.166666666667,8.609073252660185,1,WC,0,NoSA,edu,4,good,36,0.306,0.083,1,less50
1329,2015,17,4862.777777777777,8.489365112830319,1,WC,0,NoSA,edu,4,good,36,0.306,0.083,1,less50
1329,2016,18,5755.25,8.657867760699006,1,WC,0,NoSA,edu,4,good,32,0.344,0.094,1,less50
1329,2017,19,7252.033333333334,8.889037168297346,1,WC,0,NoSA,edu,4,good,30,0.3,0.033,1,less50
1347,2013,15,1728.525,7.455023722664664,1,WC,0,NoSA,manufacturing,1,unsatisfactory,40,0.225,0.625,1,less50
1347,2016,18,2940.2093023255816,7.986236049065954,1,WC,0,NoSA,manufacturing,4,good,43,0.419,0.512,1,less50
1347,2018,20,3677.5581395348836,8.210004261877444,1,WC,0,NoSA,manufacturing,1,unsatisfactory,43,0.535,0.465,1,less50
1347,2019,21,2824.4285714285716,7.946061347519567,1,WC,0,NoSA,manufacturing,3,satisfactory,42,0.571,0.405,1,less50
1347,2021,23,5339.054054054054,8.582803772826919,1,WC,0,NoSA,manufacturing,3,satisfactory,37,0.622,0.541,1,less50
1380,2012,14,1125.2803738317757,7.0257875047718805,1,WC,0,NoSA,manufacturing,5,very good,107,0.15,0.196,3,less250
1380,2013,15,1461.3823529411766,7.287138083836814,1,WC,0,NoSA,manufacturing,3,satisfactory,102,0.157,0.196,3,less250
1380,2014,16,1285.74,7.159089707063046,1,WC,0,NoSA,manufacturing,3,satisfactory,100,0.16,0.18,2,less100
1380,2015,17,1588.8877551020407,7.370789525339382,1,WC,0,NoSA,manufacturing,3,satisfactory,98,0.163,0.194,2,less100
1380,2016,18,1465.2,7.2897470309046595,1,WC,1,SA,manufacturing,3,satisfactory,95,0.168,0.211,2,less100
1380,2017,19,1754.720430107527,7.4700648241264895,1,WC,0,NoSA,manufacturing,3,satisfactory,93,0.183,0.183,2,less100
1389,2000,2,1751.1633333333334,7.468035607965999,0,NoWC,0,NoSA,manufacturing,2,sufficient,225,0.004,0.898,3,less250
1389,2001,3,2898.8039906103286,7.972053513876351,0,NoWC,0,NoSA,manufacturing,2,sufficient,213,0.014,0.817,3,less250
1389,2002,4,2361.753926701571,7.767159811271582,0,NoWC,0,NoSA,manufacturing,3,satisfactory,191,0.031,0.838,3,less250
1405,2009,11,549.3630573248407,6.308759529545298,0,NoWC,0,NoSA,finance,4,good,628,0.328,0.503,4,more250
1405,2010,12,494.7352380952381,6.204022746938476,0,NoWC,0,NoSA,finance,3,satisfactory,525,0.379,0.528,4,more250
1405,2011,13,486.0504201680672,6.186312363721117,0,NoWC,0,NoSA,finance,4,good,595,0.348,0.511,4,more250
1405,2012,14,511.7647058823529,6.237864960586459,0,NoWC,0,NoSA,finance,3,satisfactory,646,0.387,0.511,4,more250
1405,2013,15,537.8151260504202,6.28751486923028,0,NoWC,0,NoSA,finance,2,sufficient,595,0.424,0.555,4,more250
1417,2008,10,1700.139534883721,7.4384656060193475,1,WC,1,SA,wholesretail,4,good,43,0.116,0.558,1,less50
1417,2010,12,2491,7.820439515262181,1,WC,0,NoSA,wholesretail,4,good,36,0.194,0.444,1,less50
1417,2011,13,2524.3333333333335,7.833732280445713,1,WC,0,NoSA,wholesretail,4,good,39,0.128,0.538,1,less50
1417,2012,14,2738.5714285714284,7.915191686984377,1,WC,0,NoSA,wholesretail,4,good,42,0.167,0.571,1,less50
1417,2013,15,1841.3818181818183,7.518271556894831,1,WC,0,NoSA,wholesretail,4,good,55,0.073,0.436,2,less100
1431,2004,6,3238.614285714286,8.08290082770674,0,NoWC,0,NoSA,health,3,satisfactory,70,0.957,0.186,2,less100
1431,2007,9,3179.844155844156,8.064587466977134,0,NoWC,0,NoSA,health,3,satisfactory,77,0.805,0.338,2,less100
1431,2009,11,2289.259842519685,7.7359838314302465,0,NoWC,0,NoSA,health,1,unsatisfactory,127,0.559,0.205,3,less250
1457,2012,14,2299.41,7.740407847270782,0,NoWC,0,NoSA,manufacturing,3,satisfactory,100,0.61,0.55,2,less100
1457,2013,15,1955.2767857142858,7.578287040768673,0,NoWC,0,NoSA,manufacturing,4,good,112,0.402,0.545,3,less250
1457,2014,16,1244.2651515151515,7.126300394891889,0,NoWC,0,NoSA,manufacturing,3,satisfactory,132,0.22,0.583,3,less250
1457,2015,17,1774.5862068965516,7.481322551856973,0,NoWC,0,NoSA,manufacturing,4,good,145,0.379,0.628,3,less250
1457,2016,18,1086.2698412698412,6.990504942253834,0,NoWC,0,NoSA,manufacturing,4,good,126,0.214,0.627,3,less250
